label,content
0,kenyans want lockdown contain covid19
0,gates wants test vaccine africa
0,people died covid19 burkina faso
0,5g networks covid19 contribute spread
0,covid19 linked 5g
0,covid19 patients tableeghi jamat attacked medical team
0,report china lifted yearold ban canadian canola exports
0,claims black men worst paying child support
0,coronavirus victims thrown sea countries
0,single person rwanda died covid nineteen pandemic
0,covid test tiger
0,black skin resistant covid19
0,images italian patients treated streets
0,lemon juice protects covid19
0,testing kits contaminated widely shared social media
0,eating garlic prevent infection
0,dr came america sick baby ileife rise osun state covid19 case
0,5g causing covid19
0,brazilian military deposed bolsonaro mishandling covid19
0,fakenews spread rumor attributed lebanonfile contaminated delivery man infected residents capsurvill
0,engr laya donated billion naira fight covid19
0,need special permission paperworkother drivers licenselearners permit vehicle registration proof financial responsibility drive pa highways covid19
0,people entering afghanistan pakistan
0,vaccine gates lab include microchip g5 technology track
0,hamilton police issuing tickets emergency management civil protection act hamont people car
0,tom hanks dead
0,cigars whiskey covid19 safety plan
0,government extending hours national curfew currently pm
0,san angelo police conducting traffic stops traffic checkpoints validate essential businessesservices employees
0,need paperwork drivers licenselearners permit vehicle registration proof insurance drive covid19
0,observed trend admitted covid19 positive patients acquiring disease groceries
0,wic sending new benefit cards use covid19
0,xposing sun prevent coronavirus disease thousand nineteen covid19
0,employee rebecas bakery watsonville tested positive covid19
0,viral message claiming released lock schedule
0,phone calls recording whatsup monitoring
0,cdo covid19 free
0,sarah elago disseminated evil individuals organizations
0,king vajiralongkorn died covid19
0,consuming poisonous ummetha kaya datura plant prevent coronovirus
0,urses died itu department
0,telecommunications services country crash
0,gov steve sisolaks activation guard week means hes invoking martial law
0,officer died coronavirus
0,national guard mobilized elsecall military marshal law
0,coronavirus created government lab bioweapon released people china
0,lie coronavirus came bat pangolin concocted chinese state tacit support deep state friends european union russia australia spread docile media countries
0,health experts predicted virus kill million people year
0,video clip supposedly showed exponential spread new coronavirus faster sars ebola swine flu
1,people italy died coronavirus 24hour period march thousand
1,doctor italy warned coronavirus not bad flu said situation short dramatic no words come mind
0,chinese doctors confirmed african people genetically resistant coronavirus
0,centers disease control prevention cdc announced covid19 disease caused coronavirus toilet paper people use wet cloths instead
0,viral social media post advised public throat moist order avoid contracting respiratory infection
0,japanese doctors advice taking sips water mins prevent new coronavirus entering windpipe lungs
0,hold breath coughing discomfort stiffness tightness lungs not suffer fibrosis no covid19 infection
0,homemade hand sanitizer titos vodka fight new coronavirus
0,hair dryer breathe hot air cure covid19 stop spread
0,coronavirusrelated health advisory graphic issued world health organization warned unprotected sex farm animals
0,gargling salt water vinegar eliminate covid19 coronavirus throat infected persons
0,drinking boiled garlic water cure covid19
1,washing hands decreases number microbes hands helps prevent spread infectious diseases
1,chinese government building hospital days deal new coronavirus
0,video shows chaotic scene wuhan china involving doctors armed weapons gunshots deter people leaving new coronavirus quarantine woman shot dead attempted break roadblock
0,peoples daily video claiming fullfront disinfection work wuhan included footage taken airport taiwan
0,chinese officials seeking approval start mass killing thousand people order stop spread new coronavirus
0,satellite data large release sulfur dioxide gas outskirts wuhan china viewed evidence mass cremation new coronavirus victims
1,trump administration fired pandemic response team thousand eighteen cut costs
0,house speaker nancy pelosi held coronavirus funding package democrats run negative ads republicans look bad
1,federal government support free coronavirus testing paid sick family leave food assistance poor families
0,vice president mike pence took trump administrations response outbreak new coronavirus touch nasa gear labeled not touch
0,president barack obama waited millions infected thousands dead declaring public health emergency concerning swine flu h1n1 virus
1,fourteen people coronavirus took plane uninfected passengers
0,donald trump owned stock thermofisher scientific time presidential administration advocating covid19 test uses thermofisher equipment
1,denver councilwoman candi cdebaca tweeted solidarity response post suggesting infected new coronavirus person attend trump rallies possible
0,white house sent text messages midmarch thousand informing people mandatory quarantine start hours
